nohup: ignoring input
Using device: cpu (CUDA not available)
======================================================================
FAST TRAINING MODE - Optimizations:
- M=8 rules (doubled capacity for learning strategies)
- Learning rate: 0.003 (3x normal)
- Batch size: 128 (smaller for faster updates)
- Update every game
- Target network sync every 50 episodes
- No rendering/visualization
======================================================================
Episode    50 | Reward:  -9.794 | Epsilon: 0.7783
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:56).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(12:56).dict
Episode 177050 | Reward: -12.873 | Epsilon: 0.0100 | Loss: 323639.8125
Episode 177100 | Reward: -10.516 | Epsilon: 0.0100 | Loss: 283962.9688
Episode 177150 | Reward: -11.125 | Epsilon: 0.0100 | Loss: 304654.6250
Episode 177200 | Reward: -12.654 | Epsilon: 0.0100 | Loss: 325746.7812
Episode 177250 | Reward:  -6.994 | Epsilon: 0.0100 | Loss: 372505.6562
Episode 177300 | Reward: -11.241 | Epsilon: 0.0100 | Loss: 347151.6562
Episode 177350 | Reward: -12.375 | Epsilon: 0.0100 | Loss: 281693.1875
Episode 177400 | Reward: -11.149 | Epsilon: 0.0100 | Loss: 323272.0938
Episode 177450 | Reward: -11.394 | Epsilon: 0.0100 | Loss: 514841.6250
Episode 177500 | Reward:  -9.449 | Epsilon: 0.0100 | Loss: 309600.5000
Episode 177550 | Reward: -11.721 | Epsilon: 0.0100 | Loss: 342579.0625
Episode 177600 | Reward: -10.274 | Epsilon: 0.0100 | Loss: 299227.6250
Episode 177650 | Reward: -11.928 | Epsilon: 0.0100 | Loss: 385557.2188
Episode 177700 | Reward: -13.920 | Epsilon: 0.0100 | Loss: 307522.6562
Episode 177750 | Reward: -12.584 | Epsilon: 0.0100 | Loss: 335444.4375
Episode 177800 | Reward: -16.054 | Epsilon: 0.0100 | Loss: 384263.1875
Episode 177850 | Reward: -14.111 | Epsilon: 0.0100 | Loss: 402908.0625
Episode 177900 | Reward:  -9.453 | Epsilon: 0.0100 | Loss: 360645.4688
Episode 177950 | Reward:  -8.724 | Epsilon: 0.0100 | Loss: 448437.5938
Episode 178000 | Reward:  -7.604 | Epsilon: 0.0100 | Loss: 533477.9375
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:00).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:00).dict
Episode 178050 | Reward:  -6.453 | Epsilon: 0.0100 | Loss: 328955.7812
Episode 178100 | Reward:  -7.176 | Epsilon: 0.0100 | Loss: 400639.4062
Episode 178150 | Reward:  -5.673 | Epsilon: 0.0100 | Loss: 389287.3750
Episode 178200 | Reward:  -7.889 | Epsilon: 0.0100 | Loss: 306424.4062
Episode 178250 | Reward:  -8.294 | Epsilon: 0.0100 | Loss: 352642.6562
Episode 178300 | Reward: -10.667 | Epsilon: 0.0100 | Loss: 387419.0938
Episode 178350 | Reward: -13.934 | Epsilon: 0.0100 | Loss: 315952.3750
Episode 178400 | Reward: -10.023 | Epsilon: 0.0100 | Loss: 404203.1250
Episode 178450 | Reward: -11.497 | Epsilon: 0.0100 | Loss: 333825.4062
Episode 178500 | Reward: -14.180 | Epsilon: 0.0100 | Loss: 419429.4375
Episode 178550 | Reward: -16.042 | Epsilon: 0.0100 | Loss: 356009.0625
Episode 178600 | Reward:  -9.567 | Epsilon: 0.0100 | Loss: 414227.5938
Episode 178650 | Reward:  -4.621 | Epsilon: 0.0100 | Loss: 409359.5625
Episode 178700 | Reward: -11.760 | Epsilon: 0.0100 | Loss: 473515.3750
Episode 178750 | Reward:  -8.404 | Epsilon: 0.0100 | Loss: 484565.4375
Episode 178800 | Reward:  -6.036 | Epsilon: 0.0100 | Loss: 429904.1250
Episode 178850 | Reward:  -6.728 | Epsilon: 0.0100 | Loss: 388074.0938
Episode 178900 | Reward:  -8.308 | Epsilon: 0.0100 | Loss: 370190.3750
Episode 178950 | Reward: -11.977 | Epsilon: 0.0100 | Loss: 431845.3750
Episode 179000 | Reward: -13.112 | Epsilon: 0.0100 | Loss: 463667.3125
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:04).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:04).dict
Episode 179050 | Reward: -11.993 | Epsilon: 0.0100 | Loss: 483851.0625
Episode 179100 | Reward: -10.031 | Epsilon: 0.0100 | Loss: 398866.5625
Episode 179150 | Reward:  -5.833 | Epsilon: 0.0100 | Loss: 540191.3750
Episode 179200 | Reward: -11.716 | Epsilon: 0.0100 | Loss: 378991.1250
Episode 179250 | Reward: -10.959 | Epsilon: 0.0100 | Loss: 323252.5938
Episode 179300 | Reward: -11.140 | Epsilon: 0.0100 | Loss: 476221.2812
Episode 179350 | Reward:  -8.906 | Epsilon: 0.0100 | Loss: 517025.0625
Episode 179400 | Reward:  -7.266 | Epsilon: 0.0100 | Loss: 436645.2500
Episode 179450 | Reward:  -8.972 | Epsilon: 0.0100 | Loss: 400486.3125
Episode 179500 | Reward: -10.093 | Epsilon: 0.0100 | Loss: 457263.5625
Episode 179550 | Reward:  -5.218 | Epsilon: 0.0100 | Loss: 357357.0938
Episode 179600 | Reward:  -6.356 | Epsilon: 0.0100 | Loss: 453976.7500
Episode 179650 | Reward:  -6.751 | Epsilon: 0.0100 | Loss: 455549.1250
Episode 179700 | Reward:  -8.499 | Epsilon: 0.0100 | Loss: 471320.6875
Episode 179750 | Reward:  -6.472 | Epsilon: 0.0100 | Loss: 418681.8125
Episode 179800 | Reward:  -8.479 | Epsilon: 0.0100 | Loss: 434795.6562
Episode 179850 | Reward:  -9.117 | Epsilon: 0.0100 | Loss: 447687.6562
Episode 179900 | Reward:  -9.317 | Epsilon: 0.0100 | Loss: 392447.2188
Episode 179950 | Reward: -10.967 | Epsilon: 0.0100 | Loss: 414404.1875
Episode 180000 | Reward:  -9.595 | Epsilon: 0.0100 | Loss: 433462.7188
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:08).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:08).dict
Episode 180050 | Reward: -11.775 | Epsilon: 0.0100 | Loss: 376979.1250
Episode 180100 | Reward: -13.067 | Epsilon: 0.0100 | Loss: 413775.3438
Episode 180150 | Reward:  -8.821 | Epsilon: 0.0100 | Loss: 480099.9688
Episode 180200 | Reward: -10.987 | Epsilon: 0.0100 | Loss: 484868.4688
Episode 180250 | Reward: -10.278 | Epsilon: 0.0100 | Loss: 342057.8125
Episode 180300 | Reward: -10.978 | Epsilon: 0.0100 | Loss: 442698.3125
Episode 180350 | Reward: -15.526 | Epsilon: 0.0100 | Loss: 390273.5312
Episode 180400 | Reward:  -7.618 | Epsilon: 0.0100 | Loss: 384102.1562
Episode 180450 | Reward: -10.034 | Epsilon: 0.0100 | Loss: 322072.7500
Episode 180500 | Reward: -10.330 | Epsilon: 0.0100 | Loss: 504420.8750
Episode 180550 | Reward:  -9.603 | Epsilon: 0.0100 | Loss: 496640.4688
Episode 180600 | Reward: -11.015 | Epsilon: 0.0100 | Loss: 452422.5312
Episode 180650 | Reward:  -8.308 | Epsilon: 0.0100 | Loss: 427397.5000
Episode 180700 | Reward:  -5.776 | Epsilon: 0.0100 | Loss: 455636.2500
Episode 180750 | Reward:  -9.711 | Epsilon: 0.0100 | Loss: 439599.5000
Episode 180800 | Reward: -10.538 | Epsilon: 0.0100 | Loss: 366569.3125
Episode 180850 | Reward: -10.011 | Epsilon: 0.0100 | Loss: 361788.3438
Episode 180900 | Reward: -13.090 | Epsilon: 0.0100 | Loss: 499393.6250
Episode 180950 | Reward: -11.004 | Epsilon: 0.0100 | Loss: 352320.3125
Episode 181000 | Reward:  -9.428 | Epsilon: 0.0100 | Loss: 394556.3750
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:12).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:12).dict
Episode 181050 | Reward:  -4.093 | Epsilon: 0.0100 | Loss: 374358.4375
Episode 181100 | Reward:  -8.500 | Epsilon: 0.0100 | Loss: 439423.0938
Episode 181150 | Reward:  -9.979 | Epsilon: 0.0100 | Loss: 405878.3750
Episode 181200 | Reward:  -9.691 | Epsilon: 0.0100 | Loss: 369242.3750
Episode 181250 | Reward: -10.862 | Epsilon: 0.0100 | Loss: 386888.1250
Episode 181300 | Reward: -11.110 | Epsilon: 0.0100 | Loss: 332928.9062
Episode 181350 | Reward:  -6.914 | Epsilon: 0.0100 | Loss: 491831.9375
Episode 181400 | Reward: -11.171 | Epsilon: 0.0100 | Loss: 401845.0938
Episode 181450 | Reward:  -8.883 | Epsilon: 0.0100 | Loss: 479903.6250
Episode 181500 | Reward: -11.563 | Epsilon: 0.0100 | Loss: 461734.1875
Episode 181550 | Reward:  -9.749 | Epsilon: 0.0100 | Loss: 375056.8125
Episode 181600 | Reward: -11.093 | Epsilon: 0.0100 | Loss: 434582.9688
Episode 181650 | Reward:  -9.258 | Epsilon: 0.0100 | Loss: 434275.8750
Episode 181700 | Reward:  -9.533 | Epsilon: 0.0100 | Loss: 316367.6250
Episode 181750 | Reward:  -8.921 | Epsilon: 0.0100 | Loss: 343450.0625
Episode 181800 | Reward:  -5.969 | Epsilon: 0.0100 | Loss: 376586.4062
Episode 181850 | Reward: -10.907 | Epsilon: 0.0100 | Loss: 347239.6562
Episode 181900 | Reward:  -8.785 | Epsilon: 0.0100 | Loss: 390916.1250
Episode 181950 | Reward:  -9.559 | Epsilon: 0.0100 | Loss: 336250.4062
Episode 182000 | Reward:  -9.275 | Epsilon: 0.0100 | Loss: 382700.2812
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:16).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:16).dict
Episode 182050 | Reward: -10.897 | Epsilon: 0.0100 | Loss: 359604.2188
Episode 182100 | Reward:  -9.156 | Epsilon: 0.0100 | Loss: 329975.9062
Episode 182150 | Reward: -11.110 | Epsilon: 0.0100 | Loss: 288938.0625
Episode 182200 | Reward: -12.388 | Epsilon: 0.0100 | Loss: 377982.3438
Episode 182250 | Reward:  -8.922 | Epsilon: 0.0100 | Loss: 407538.5000
Episode 182300 | Reward: -11.541 | Epsilon: 0.0100 | Loss: 497509.2500
Episode 182350 | Reward:  -8.399 | Epsilon: 0.0100 | Loss: 450606.8438
Episode 182400 | Reward: -10.058 | Epsilon: 0.0100 | Loss: 298504.5000
Episode 182450 | Reward: -11.638 | Epsilon: 0.0100 | Loss: 355097.1250
Episode 182500 | Reward:  -9.729 | Epsilon: 0.0100 | Loss: 394953.0938
Episode 182550 | Reward:  -6.730 | Epsilon: 0.0100 | Loss: 332996.0000
Episode 182600 | Reward:  -7.156 | Epsilon: 0.0100 | Loss: 382101.0938
Episode 182650 | Reward:  -5.523 | Epsilon: 0.0100 | Loss: 281210.3750
Episode 182700 | Reward:  -6.725 | Epsilon: 0.0100 | Loss: 328840.8750
Episode 182750 | Reward:  -8.756 | Epsilon: 0.0100 | Loss: 311231.8750
Episode 182800 | Reward:  -7.161 | Epsilon: 0.0100 | Loss: 319349.6562
Episode 182850 | Reward:  -6.858 | Epsilon: 0.0100 | Loss: 321516.7500
Episode 182900 | Reward: -11.202 | Epsilon: 0.0100 | Loss: 342304.0000
Episode 182950 | Reward: -12.413 | Epsilon: 0.0100 | Loss: 283654.0000
Episode 183000 | Reward:  -9.185 | Epsilon: 0.0100 | Loss: 284682.9375
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:20).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:20).dict
Episode 183050 | Reward: -10.076 | Epsilon: 0.0100 | Loss: 292793.7812
Episode 183100 | Reward:  -8.556 | Epsilon: 0.0100 | Loss: 275279.0625
Episode 183150 | Reward: -11.857 | Epsilon: 0.0100 | Loss: 311771.8438
Episode 183200 | Reward: -10.757 | Epsilon: 0.0100 | Loss: 378656.6875
Episode 183250 | Reward:  -8.362 | Epsilon: 0.0100 | Loss: 435325.3438
Episode 183300 | Reward:  -5.941 | Epsilon: 0.0100 | Loss: 302095.8750
Episode 183350 | Reward:  -6.224 | Epsilon: 0.0100 | Loss: 309044.1875
Episode 183400 | Reward:  -7.483 | Epsilon: 0.0100 | Loss: 377899.9688
Episode 183450 | Reward:  -8.782 | Epsilon: 0.0100 | Loss: 291530.7812
Episode 183500 | Reward:  -5.932 | Epsilon: 0.0100 | Loss: 388690.6250
Episode 183550 | Reward:  -9.413 | Epsilon: 0.0100 | Loss: 308312.1250
Episode 183600 | Reward: -11.718 | Epsilon: 0.0100 | Loss: 330332.5938
Episode 183650 | Reward:  -8.560 | Epsilon: 0.0100 | Loss: 342785.8438
Episode 183700 | Reward:  -8.768 | Epsilon: 0.0100 | Loss: 290698.7500
Episode 183750 | Reward: -11.727 | Epsilon: 0.0100 | Loss: 415142.4062
Episode 183800 | Reward:  -8.571 | Epsilon: 0.0100 | Loss: 316875.5000
Episode 183850 | Reward:  -7.880 | Epsilon: 0.0100 | Loss: 303222.7500
Episode 183900 | Reward: -10.691 | Epsilon: 0.0100 | Loss: 252738.6562
Episode 183950 | Reward: -14.300 | Epsilon: 0.0100 | Loss: 321805.6562
Episode 184000 | Reward: -12.973 | Epsilon: 0.0100 | Loss: 322557.9062
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:24).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:24).dict
Episode 184050 | Reward: -12.659 | Epsilon: 0.0100 | Loss: 346354.0000
Episode 184100 | Reward: -11.618 | Epsilon: 0.0100 | Loss: 311533.0625
Episode 184150 | Reward:  -9.414 | Epsilon: 0.0100 | Loss: 359055.4375
Episode 184200 | Reward:  -9.247 | Epsilon: 0.0100 | Loss: 342228.3750
Episode 184250 | Reward: -10.043 | Epsilon: 0.0100 | Loss: 328020.8438
Episode 184300 | Reward: -10.158 | Epsilon: 0.0100 | Loss: 287558.6875
Episode 184350 | Reward: -11.126 | Epsilon: 0.0100 | Loss: 261971.7188
Episode 184400 | Reward:  -9.976 | Epsilon: 0.0100 | Loss: 292014.7812
Episode 184450 | Reward: -12.177 | Epsilon: 0.0100 | Loss: 286989.3750
Episode 184500 | Reward:  -9.779 | Epsilon: 0.0100 | Loss: 320261.7812
Episode 184550 | Reward:  -7.025 | Epsilon: 0.0100 | Loss: 247260.9375
Episode 184600 | Reward:  -8.962 | Epsilon: 0.0100 | Loss: 300877.8125
Episode 184650 | Reward: -11.492 | Epsilon: 0.0100 | Loss: 304804.3438
Episode 184700 | Reward:  -8.071 | Epsilon: 0.0100 | Loss: 348550.0625
Episode 184750 | Reward:  -9.583 | Epsilon: 0.0100 | Loss: 295065.8750
Episode 184800 | Reward: -11.035 | Epsilon: 0.0100 | Loss: 294404.0312
Episode 184850 | Reward: -11.477 | Epsilon: 0.0100 | Loss: 455766.1562
Episode 184900 | Reward:  -9.786 | Epsilon: 0.0100 | Loss: 335500.7188
Episode 184950 | Reward:  -3.957 | Epsilon: 0.0100 | Loss: 320041.6562
Episode 185000 | Reward: -11.761 | Epsilon: 0.0100 | Loss: 262821.7188
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:28).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:28).dict
Episode 185050 | Reward:  -8.424 | Epsilon: 0.0100 | Loss: 307620.5000
Episode 185100 | Reward:  -8.569 | Epsilon: 0.0100 | Loss: 233184.5625
Episode 185150 | Reward:  -9.524 | Epsilon: 0.0100 | Loss: 274164.1250
Episode 185200 | Reward:  -8.965 | Epsilon: 0.0100 | Loss: 329124.2500
Episode 185250 | Reward:  -9.090 | Epsilon: 0.0100 | Loss: 327052.1250
Episode 185300 | Reward: -11.013 | Epsilon: 0.0100 | Loss: 344740.1875
Episode 185350 | Reward: -11.355 | Epsilon: 0.0100 | Loss: 241736.0625
Episode 185400 | Reward:  -7.653 | Epsilon: 0.0100 | Loss: 318632.2188
Episode 185450 | Reward:  -8.108 | Epsilon: 0.0100 | Loss: 419373.0938
Episode 185500 | Reward:  -6.963 | Epsilon: 0.0100 | Loss: 299894.7500
Episode 185550 | Reward:  -5.920 | Epsilon: 0.0100 | Loss: 365037.7500
Episode 185600 | Reward:  -9.108 | Epsilon: 0.0100 | Loss: 323976.8438
Episode 185650 | Reward:  -7.719 | Epsilon: 0.0100 | Loss: 383890.8125
Episode 185700 | Reward:  -4.718 | Epsilon: 0.0100 | Loss: 306772.3750
Episode 185750 | Reward:  -4.296 | Epsilon: 0.0100 | Loss: 318392.2812
Episode 185800 | Reward:  -6.682 | Epsilon: 0.0100 | Loss: 351190.7812
Episode 185850 | Reward:  -5.217 | Epsilon: 0.0100 | Loss: 365444.6875
Episode 185900 | Reward:  -8.729 | Epsilon: 0.0100 | Loss: 269824.5312
Episode 185950 | Reward:  -9.880 | Epsilon: 0.0100 | Loss: 349570.0000
Episode 186000 | Reward: -11.066 | Epsilon: 0.0100 | Loss: 350339.0000
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:32).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:32).dict
Episode 186050 | Reward: -10.153 | Epsilon: 0.0100 | Loss: 313437.3750
Episode 186100 | Reward: -11.699 | Epsilon: 0.0100 | Loss: 421655.4062
Episode 186150 | Reward: -10.847 | Epsilon: 0.0100 | Loss: 435589.6250
Episode 186200 | Reward: -11.273 | Epsilon: 0.0100 | Loss: 395561.0000
Episode 186250 | Reward: -10.112 | Epsilon: 0.0100 | Loss: 393429.8750
Episode 186300 | Reward: -11.672 | Epsilon: 0.0100 | Loss: 352404.8750
Episode 186350 | Reward:  -8.660 | Epsilon: 0.0100 | Loss: 393995.4375
Episode 186400 | Reward:  -8.418 | Epsilon: 0.0100 | Loss: 345035.1562
Episode 186450 | Reward:  -9.484 | Epsilon: 0.0100 | Loss: 395801.4062
Episode 186500 | Reward:  -8.714 | Epsilon: 0.0100 | Loss: 384589.8438
Episode 186550 | Reward:  -8.850 | Epsilon: 0.0100 | Loss: 364732.6562
Episode 186600 | Reward: -12.317 | Epsilon: 0.0100 | Loss: 360002.4375
Episode 186650 | Reward: -13.129 | Epsilon: 0.0100 | Loss: 472290.5000
Episode 186700 | Reward: -11.571 | Epsilon: 0.0100 | Loss: 309826.5938
Episode 186750 | Reward: -13.747 | Epsilon: 0.0100 | Loss: 418056.4375
Episode 186800 | Reward: -12.755 | Epsilon: 0.0100 | Loss: 485863.3125
Episode 186850 | Reward: -15.886 | Epsilon: 0.0100 | Loss: 402111.9375
Episode 186900 | Reward: -13.747 | Epsilon: 0.0100 | Loss: 511947.5625
Episode 186950 | Reward: -13.203 | Epsilon: 0.0100 | Loss: 420392.7188
Episode 187000 | Reward:  -6.015 | Epsilon: 0.0100 | Loss: 396288.4375
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:36).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:36).dict
Episode 187050 | Reward: -11.887 | Epsilon: 0.0100 | Loss: 431897.5625
Episode 187100 | Reward: -13.832 | Epsilon: 0.0100 | Loss: 317981.0625
Episode 187150 | Reward:  -9.604 | Epsilon: 0.0100 | Loss: 413985.0938
Episode 187200 | Reward:  -7.721 | Epsilon: 0.0100 | Loss: 374232.2812
Episode 187250 | Reward:  -9.347 | Epsilon: 0.0100 | Loss: 419216.0000
Episode 187300 | Reward: -10.967 | Epsilon: 0.0100 | Loss: 377674.1562
Episode 187350 | Reward: -10.433 | Epsilon: 0.0100 | Loss: 340724.1250
Episode 187400 | Reward:  -8.903 | Epsilon: 0.0100 | Loss: 387500.4375
Episode 187450 | Reward:  -8.919 | Epsilon: 0.0100 | Loss: 475003.5938
Episode 187500 | Reward: -12.783 | Epsilon: 0.0100 | Loss: 409320.5000
Episode 187550 | Reward: -10.650 | Epsilon: 0.0100 | Loss: 366900.8125
Episode 187600 | Reward: -10.341 | Epsilon: 0.0100 | Loss: 409611.4688
Episode 187650 | Reward:  -8.455 | Epsilon: 0.0100 | Loss: 390288.2812
Episode 187700 | Reward:  -7.649 | Epsilon: 0.0100 | Loss: 524438.1250
Episode 187750 | Reward:  -8.305 | Epsilon: 0.0100 | Loss: 346937.0938
Episode 187800 | Reward:  -9.223 | Epsilon: 0.0100 | Loss: 357987.9688
Episode 187850 | Reward: -12.775 | Epsilon: 0.0100 | Loss: 448595.3750
Episode 187900 | Reward: -13.696 | Epsilon: 0.0100 | Loss: 295219.3125
Episode 187950 | Reward: -11.388 | Epsilon: 0.0100 | Loss: 401952.0312
Episode 188000 | Reward:  -8.659 | Epsilon: 0.0100 | Loss: 348556.3125
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:40).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:40).dict
Episode 188050 | Reward: -10.934 | Epsilon: 0.0100 | Loss: 464041.0938
Episode 188100 | Reward: -11.450 | Epsilon: 0.0100 | Loss: 395496.7500
Episode 188150 | Reward: -11.811 | Epsilon: 0.0100 | Loss: 408204.1875
Episode 188200 | Reward: -10.091 | Epsilon: 0.0100 | Loss: 410192.4062
Episode 188250 | Reward: -11.342 | Epsilon: 0.0100 | Loss: 393935.1250
Episode 188300 | Reward:  -9.476 | Epsilon: 0.0100 | Loss: 401555.1875
Episode 188350 | Reward:  -5.509 | Epsilon: 0.0100 | Loss: 368070.1250
Episode 188400 | Reward:  -5.920 | Epsilon: 0.0100 | Loss: 433095.3125
Episode 188450 | Reward:  -8.106 | Epsilon: 0.0100 | Loss: 353013.3125
Episode 188500 | Reward: -10.032 | Epsilon: 0.0100 | Loss: 378412.8750
Episode 188550 | Reward:  -9.649 | Epsilon: 0.0100 | Loss: 346817.3750
Episode 188600 | Reward:  -9.005 | Epsilon: 0.0100 | Loss: 329751.7812
Episode 188650 | Reward:  -7.996 | Epsilon: 0.0100 | Loss: 428316.4062
Episode 188700 | Reward: -10.079 | Epsilon: 0.0100 | Loss: 438346.8750
Episode 188750 | Reward: -13.026 | Epsilon: 0.0100 | Loss: 385429.5000
Episode 188800 | Reward:  -7.969 | Epsilon: 0.0100 | Loss: 400772.0625
Episode 188850 | Reward:  -9.534 | Epsilon: 0.0100 | Loss: 311822.9688
Episode 188900 | Reward:  -9.415 | Epsilon: 0.0100 | Loss: 360661.1250
Episode 188950 | Reward:  -9.887 | Epsilon: 0.0100 | Loss: 368051.0625
Episode 189000 | Reward:  -6.361 | Epsilon: 0.0100 | Loss: 403155.5938
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:44).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:44).dict
Episode 189050 | Reward:  -7.296 | Epsilon: 0.0100 | Loss: 389241.2812
Episode 189100 | Reward:  -8.725 | Epsilon: 0.0100 | Loss: 317893.6250
Episode 189150 | Reward:  -7.457 | Epsilon: 0.0100 | Loss: 408447.1875
Episode 189200 | Reward: -12.893 | Epsilon: 0.0100 | Loss: 350366.0000
Episode 189250 | Reward: -10.440 | Epsilon: 0.0100 | Loss: 387652.0312
Episode 189300 | Reward: -10.453 | Epsilon: 0.0100 | Loss: 363999.2500
Episode 189350 | Reward:  -6.783 | Epsilon: 0.0100 | Loss: 433328.6250
Episode 189400 | Reward: -10.842 | Epsilon: 0.0100 | Loss: 430617.8438
Episode 189450 | Reward: -14.228 | Epsilon: 0.0100 | Loss: 319886.0000
Episode 189500 | Reward: -14.115 | Epsilon: 0.0100 | Loss: 618497.6875
Episode 189550 | Reward: -10.805 | Epsilon: 0.0100 | Loss: 387586.3125
Episode 189600 | Reward:  -5.954 | Epsilon: 0.0100 | Loss: 465324.7188
Episode 189650 | Reward:  -7.452 | Epsilon: 0.0100 | Loss: 421568.4375
Episode 189700 | Reward:  -7.747 | Epsilon: 0.0100 | Loss: 393690.5938
Episode 189750 | Reward:  -8.932 | Epsilon: 0.0100 | Loss: 445018.4062
Episode 189800 | Reward: -10.244 | Epsilon: 0.0100 | Loss: 369105.1562
Episode 189850 | Reward:  -6.466 | Epsilon: 0.0100 | Loss: 424281.9062
Episode 189900 | Reward:  -7.551 | Epsilon: 0.0100 | Loss: 263352.0312
Episode 189950 | Reward:  -9.369 | Epsilon: 0.0100 | Loss: 341047.2500
Episode 190000 | Reward:  -4.952 | Epsilon: 0.0100 | Loss: 434390.9688
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:48).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:48).dict
Episode 190050 | Reward:  -7.416 | Epsilon: 0.0100 | Loss: 370396.1250
Episode 190100 | Reward:  -7.311 | Epsilon: 0.0100 | Loss: 403981.4375
Episode 190150 | Reward: -14.940 | Epsilon: 0.0100 | Loss: 423078.6250
Episode 190200 | Reward:  -9.096 | Epsilon: 0.0100 | Loss: 493286.1562
Episode 190250 | Reward:  -8.919 | Epsilon: 0.0100 | Loss: 408538.2500
Episode 190300 | Reward: -13.880 | Epsilon: 0.0100 | Loss: 431249.7500
Episode 190350 | Reward: -11.372 | Epsilon: 0.0100 | Loss: 355011.1875
Episode 190400 | Reward:  -9.227 | Epsilon: 0.0100 | Loss: 345770.7812
Episode 190450 | Reward:  -6.549 | Epsilon: 0.0100 | Loss: 474251.9375
Episode 190500 | Reward: -11.847 | Epsilon: 0.0100 | Loss: 292459.4375
Episode 190550 | Reward: -11.081 | Epsilon: 0.0100 | Loss: 381793.8750
Episode 190600 | Reward:  -9.970 | Epsilon: 0.0100 | Loss: 368049.5938
Episode 190650 | Reward:  -7.591 | Epsilon: 0.0100 | Loss: 393395.3750
Episode 190700 | Reward: -11.524 | Epsilon: 0.0100 | Loss: 291007.3125
